CID,Vegetation,Surface_Temperature___C_
1,0.3745743,36.0560074
1,0.5141030,32.2483444
1,0.4794181,33.9778519
1,0.3834284,36.5618820
1,0.1103938,42.9740829
1,0.1414499,40.6156540
1,0.4006082,33.3216019
1,0.5004852,36.0252457
1,0.3385297,36.9281349
1,0.2152681,31.8142471
1,0.3878006,39.0501938
1,0.4542765,36.1944313
1,0.3568640,34.1624222
1,0.4112659,33.2019730
1,0.4735301,32.2585983
1,0.0546432,22.0865707
1,0.2546726,38.6636772
1,0.0755872,48.1523819
1,0.4644883,35.7107925
1,0.2143963,25.5661087
1,0.5049887,33.0242233
1,0.4873965,33.4104691
1,0.0869923,50.2578812
1,0.2243811,43.5107193
1,0.3851826,34.7332382
1,0.0428780,28.8183689
1,0.0665971,47.3012924
1,0.3939941,35.3621597
1,0.2831215,37.1463547
1,0.3575060,39.0912094
1,0.3518063,35.2015152
1,0.1917486,42.0546341
1,0.4174778,33.0242233
1,0.4728038,28.4269943
1,0.3946474,40.5096970
1,0.4124653,32.3406296
1,0.4610690,32.3611374
1,0.3283350,36.9245338
1,0.4039627,34.2205429
1,0.1017818,25.0875931
1,0.2758653,37.9017410
1,0.2405617,44.5327072
1,0.4745665,33.6565628
1,0.4371924,36.7943039
1,0.0490375,38.2818947
1,0.1729216,28.8371506
1,0.1029078,22.4625473
1,0.5191020,31.7971573
1,0.4882882,31.6057510
1,0.3575188,39.0919189
1,0.4176742,34.4222031
1,0.4330997,33.1609421
1,0.4114778,32.2073288
1,0.2634823,33.3250198
1,0.4311308,34.6617241
1,0.2581532,39.9397354
1,0.2978582,39.1903305
1,0.4312875,35.0374374
1,0.3888763,34.9519882
1,0.3208572,38.5580063
1,0.3950422,37.8581352
1,0.4135574,33.0173874
1,0.0365779,38.6742172
1,0.4072426,34.1897812
1,0.4357598,32.5217819
1,0.4013783,35.2664566
1,0.0459841,21.3277664
1,0.4749222,28.5705490
1,0.4276268,31.6057510
1,0.1749017,46.4160385
1,0.4980030,33.0823288
1,0.3940276,36.7191086
1,0.3501657,34.2068710
1,0.3797014,28.1057053
1,0.3966884,32.4500046
1,0.4063831,33.7420120
1,0.3569357,34.6922226
1,0.1104522,41.6832161
1,0.2687404,39.9525528
1,0.4564231,38.4007797
1,0.0498558,47.5265007
1,0.4231059,38.1339417
1,0.3926999,33.2156448
1,0.4043566,35.8714371
1,0.3956980,32.0842667
1,0.0837272,45.0112228
1,0.3645506,33.8650589
1,0.4025964,33.1267624
1,0.2635618,31.5134659
1,0.3738451,38.3768539
1,0.1693884,47.7114639
1,0.5389018,27.1384048
1,0.4166394,34.1795120
1,0.4717029,32.7712936
1,0.4274330,36.0047379
1,0.3625222,36.2918625
1,0.3460861,36.4627609
1,0.3888974,32.2551804
1,0.0291214,42.0372581
1,0.4225995,33.8001175
1,0.4520158,30.8708725
1,0.4100693,33.4049568
1,0.4366103,34.2991562
1,0.4378741,35.5843277
1,0.1378845,27.1862564
1,0.3372414,41.4906693
1,0.4162422,32.4602585
1,0.1733205,21.5670242
1,-0.0190935,33.6873245
1,0.3233562,40.5848923
1,0.4020604,36.2527733
1,0.3272107,44.0541763
1,0.3760040,39.6312637
1,0.3137867,32.4807663
1,0.4169069,32.7849655
1,0.3991005,37.1668625
1,0.3726053,32.7268600
1,0.2123347,32.0022354
1,0.4595518,34.7469101
1,0.3752178,35.2972183
1,0.0699116,40.0072403
1,0.3666550,34.9895859
1,0.2931266,38.6947250
1,0.3769415,36.4490891
1,0.1985591,34.9690781
1,0.3719358,38.5135727
1,0.4418728,34.9212265
1,0.0633317,43.9448013
1,0.2292332,40.9198532
1,0.3995361,37.8709793
1,-0.0099931,48.9487839
1,0.4573920,32.3474655
1,0.4206274,34.4461288
1,0.4261945,37.1976242
1,0.4147006,37.7342606
1,0.4218621,39.9217911
1,0.2816285,33.5782890
1,0.0837747,51.5157242
1,0.0939902,48.4429245
1,0.3804114,37.8128738
1,0.1620173,49.9400101
1,0.3870909,34.5555038
1,0.2612062,32.2722702
1,0.3588908,35.6697769
1,0.4037621,35.0716171
1,0.4169336,30.9665756
1,0.3624679,33.7112503
1,0.3261138,38.7630844
1,0.3710887,31.8826065
1,0.4210219,32.5217819
1,-0.0012587,34.0803909
1,0.5009224,32.7883835
1,0.4364359,35.1912460
1,0.1215198,44.7582932
1,0.0689272,46.4673080
1,0.2404502,25.5353470
1,0.1888237,44.9121017
1,0.3995898,39.0536118
1,0.4660155,32.3235397
1,0.4268964,32.9216843
1,0.3954904,34.5384140
1,0.4287829,35.4817886
1,0.3880920,33.4959183
1,0.4113338,33.1746292
1,0.3420586,38.7289047
1,0.3931220,43.0185165
1,0.3266447,38.2708969
1,0.3709936,33.9573441
1,0.3533172,36.1585464
1,0.3616260,37.9051590
1,0.0975437,44.3071060
1,0.1085811,43.0457726
1,0.2644424,46.5748596
1,0.3982745,34.8733749
1,0.3481295,40.1200333
1,0.3751909,34.9417343
1,0.4264093,35.4817886
1,0.4183444,31.6057510
1,0.4398031,38.8485336
1,0.3584712,32.0090714
1,0.4071289,36.4381027
1,0.2868395,41.1420212
1,0.1100563,25.7301712
1,0.2739595,30.2453842
1,0.3649882,34.1179886
1,0.1329531,50.3433304
1,0.3442959,35.9500504
1,0.3684333,34.3914413
1,0.4245822,36.4935226
1,0.3956040,35.7894058
1,0.3608305,36.0047379
1,0.2923833,33.6804886
1,0.0124046,35.5638199
1,0.3724696,33.2156448
1,0.4035700,34.4803085
1,0.2737303,45.2265549
1,0.4243309,34.0154495
1,0.1421713,47.3730698
1,0.1267255,47.6225967
1,0.3401508,38.7835922
1,0.2885290,43.5551529
1,0.4007901,38.6400375
1,0.4051158,36.6917648
1,0.4927117,40.5883102
1,0.3922796,35.2322769
1,0.4940149,32.8464890
1,0.4202168,32.7029343
1,0.4374098,33.6121292
1,0.1077682,41.5034866
1,0.3356082,44.5771408
1,0.3546596,33.6668167
1,0.3118749,41.6102982
1,0.3072402,40.6293259
1,0.3177454,30.4914780
1,0.3554159,23.4845352
1,0.3618656,43.7040787
1,0.0615206,44.4130783
1,0.0730385,44.5650940
1,0.4912662,31.3870010
1,0.0602085,50.7193222
1,0.4555761,38.0076981
1,0.3752804,35.3074722
1,0.3499539,38.3631821
1,0.4434532,36.7772141
1,0.3811693,40.8344040
1,0.2071152,46.2348709
1,0.4245068,33.6736526
1,0.4679264,34.4666367
1,0.4324915,33.2088089
1,0.1522639,42.9023056
1,0.4632199,35.0784531
1,0.0451056,48.1455460
1,0.3938074,35.3450699
1,0.4128051,34.1145706
1,0.3808516,35.4100113
1,0.4424873,33.2532425
1,-0.0009506,42.1093216
1,0.2137496,34.9178085
1,0.3525856,34.9827499
1,0.4614771,32.9695358
1,0.3860785,35.3450699
1,0.4406462,36.6507492
1,0.4861528,32.9319382
1,0.4701438,41.7948685
1,0.3850378,34.4939804
1,0.4666892,31.3323135
1,0.4885019,37.5736160
1,0.3641737,36.2781906
1,-0.0052821,33.7112503
1,0.3534940,36.7020187
1,0.3908622,32.2107468
1,0.3745786,35.3587418
1,0.0404813,40.0271873
1,0.1055750,44.0097427
1,0.2963063,47.1953354
1,0.3503222,36.4695969
1,0.3787836,32.0432510
1,0.0773396,45.6543045
1,0.0657711,46.8585129
1,0.4413669,32.5217819
1,0.4438939,32.6106491
1,0.3979318,34.0017776
1,0.4263882,35.3108902
1,0.3664677,34.7127304
1,0.3595273,36.6986008
1,0.3927642,37.1976242
1,0.0514842,42.6698837
1,0.4742959,36.3807297
1,0.3691572,38.1546707
1,0.4293769,37.5264473
1,0.4714476,33.5300980
1,0.1013878,46.9604492
1,0.4715002,31.1716690
1,0.4452584,34.4837265
1,0.0879529,43.0595322
1,0.4195406,32.4465866
1,0.2831934,39.0484886
1,0.1017604,45.0830002
1,0.4877031,33.2122269
1,0.3346445,35.1399765
1,0.3947509,34.4085312
1,0.4431142,33.0002975
1,0.4536476,40.2191544
1,0.4450871,39.4603653
1,0.0645039,24.5407028
1,0.4371733,32.6414108
1,0.3897809,34.3196640
1,0.3844954,33.0720749
1,0.3799892,36.1517105
1,0.4156799,33.2498245
1,0.1419551,47.9883194
1,0.3592691,36.6097336
1,0.3919291,40.9130173
1,0.1682586,41.6786575
1,0.3744142,35.6082535
1,0.2535866,30.5905991
1,0.5063725,31.9646378
1,0.0446632,46.9321518
1,0.3774912,31.7903214
1,0.3874536,35.6697769
1,0.4469185,36.5618820
1,0.3866024,33.8448181
1,0.4569167,35.1544266
1,0.4571381,35.7005386
1,-0.0157980,33.0105515
1,0.0650712,45.4453201
1,0.3419864,33.8411331
1,0.1645823,44.3652267
1,0.2328177,43.4184341
1,0.3919005,33.7727737
1,0.3274818,40.5678024
1,0.1655052,22.9957657
1,0.3688484,35.7050858
1,0.4130357,32.3167038
1,0.3460986,34.6306992
1,0.4628973,34.7913437
1,0.4662718,32.7439499
1,0.4059472,35.2698746
1,0.2288767,40.2875137
1,0.4094109,32.5559616
1,0.4465600,38.6092758
1,0.3139404,29.4968338
1,0.1929656,38.9203110
1,0.3989387,33.4685745
1,0.4555926,34.9383163
1,0.3766154,33.2771683
1,0.0842296,45.8372612
1,0.3613140,33.1301804
1,-0.0007383,34.1555862
1,0.4224445,36.0765152
1,0.1075831,38.2182999
1,0.4551250,34.7298203
1,0.3005440,40.1815567
1,0.4276491,34.9178085
1,0.4428038,36.1175308
1,0.3923343,37.3614120
1,0.4320154,35.2117691
1,0.3961275,36.6917648
1,0.0589643,51.4136848
1,0.3451983,37.6419754
1,0.3584785,34.1179886
1,0.3552777,41.0565720
1,0.4807015,31.4997940
1,0.0037827,33.7932816
1,0.4425140,32.8396530
1,0.4052402,33.5882034
1,0.0590214,42.7781181
1,0.4227928,33.3079300
1,0.3630773,29.4113846
1,0.4317439,34.3435898
1,0.0581702,49.9126663
1,0.3284723,39.4877090
1,0.4642141,32.2107468
1,0.0854011,46.4160385
1,0.4306925,30.8913803
1,0.3978357,32.2927780
1,0.4856912,32.7507858
1,0.4319196,34.1590042
1,0.4450112,39.3373184
1,0.1546824,42.9706650
1,0.3942021,34.0530472
1,0.3902874,32.5388718
1,0.4647390,32.8123093
1,0.1801918,26.0685654
1,0.3538960,35.2562027
1,0.4515714,33.4822464
1,0.2961867,38.4383774
1,0.1005008,20.7417202
1,0.4962392,35.5398941
1,0.4725600,32.0227432
1,0.4147061,32.5012741
1,0.4361521,32.9900436
1,0.3360787,35.9124527
1,0.2779925,30.5564194
1,0.3901303,37.5667801
1,0.3787366,34.4051132
1,0.0616529,50.9927597
1,0.4199726,37.3958817
1,0.3673583,25.9010696
1,0.4382377,34.3230820
1,0.4294188,36.3021164
1,0.0330181,45.6128006
1,0.4058754,33.5300980
1,0.4490358,38.2743149
1,0.2339606,42.2426224
1,0.2474679,27.5759048
1,0.3495681,34.2478867
1,0.3728820,38.0623856
1,0.2484561,41.8700638
1,0.3672772,35.7620621
1,0.1994059,45.1821213
1,0.3794034,28.0954514
1,0.3313245,38.5443344
1,0.4073358,34.0974808
1,0.3201227,36.5823898
1,0.3729466,33.7420120
1,0.4381168,35.3040543
1,0.2776312,40.9403610
1,0.4386207,35.1023788
1,0.3321340,33.6052933
1,0.3581883,35.0271835
1,0.2849459,41.5111771
1,0.0420125,17.4107132
1,0.1266573,37.9885597
1,-0.0109335,32.9871407
1,0.3595628,41.2424507
1,0.3573042,35.0754242
1,0.0554032,43.0944786
1,0.3558819,40.8487015
1,0.1552477,45.8725662
1,0.4555861,33.4173050
1,0.3400463,32.7507858
1,0.4930642,32.4841843
1,0.3984086,33.1233444
1,0.4017380,35.9979019
1,0.0409620,36.5892258
1,0.4102916,34.4085312
1,0.3724965,36.0184097
1,0.0506013,20.6509933
1,0.4365692,37.3275223
1,0.4209487,34.2615585
1,0.1164419,49.0883522
1,0.1364085,42.9399033
1,0.4803700,32.7336960
1,0.2651109,41.9691849
1,0.4698842,34.7845078
1,0.0254240,49.7930374
1,0.4438371,33.9710159
1,0.4047114,36.4603500
1,0.3452263,35.1980972
1,0.1850997,44.3823166
1,0.3460390,34.9554062
1,0.4245460,34.7095375
1,0.4371765,35.4783707
1,0.3850424,33.8548050
1,0.2772826,39.4432755
1,0.4397291,32.4944382
1,0.3847347,33.2737503
1,0.2830623,39.5799942
1,0.3474906,38.3768539
1,0.3848717,33.4754105
1,0.1610825,25.6549759
1,0.5199738,31.1819229
1,0.3721321,36.2645187
1,0.5055942,32.7200241
1,0.4502253,32.8020554
1,0.0107141,33.7693558
1,0.3335782,34.9109726
1,0.4441369,35.4305191
1,0.4747700,36.1243668
1,0.0570621,43.3742180
1,0.3928678,33.7454300
1,0.4732866,34.7537460
1,0.4347289,37.7205887
1,0.0383996,30.6258106
1,0.3852917,35.2835464
1,0.0943326,49.5947952
1,0.4348154,35.5843277
1,0.2668400,41.7675247
1,0.3597554,38.5819321
1,0.3875327,38.7015610
1,0.3977311,33.1712112
1,0.3686702,37.4881668
1,0.3860861,34.8870468
1,0.4472166,34.4666367
1,0.2163797,31.4109268
1,0.4645123,33.2019730
1,0.5053397,33.2327347
1,0.4053760,35.3409424
1,0.3783929,35.6287613
1,0.3892879,35.9944839
1,0.3790622,34.5349960
1,0.2196366,29.4455643
1,0.4083697,33.2737503
1,0.3727696,38.3700180
1,0.3556499,35.2698746
1,0.3182267,39.7821350
1,0.0913550,45.6196365
1,0.3718368,33.6975784
1,-0.0162112,33.0447311
1,0.3987142,35.6629410
1,0.4177988,33.4822464
1,0.3883564,41.3573685
1,0.4118406,35.6116714
1,0.4443882,35.3553238
1,-0.0231672,34.1111526
1,0.4482317,34.7195663
1,0.3952472,36.8216476
1,0.4351966,33.3489456
1,0.4592416,33.9197464
1,0.4345098,34.0872269
1,0.1037687,45.1992111
1,0.1587116,27.1725845
1,0.4104042,38.7425766
1,0.0665130,47.2773666
1,0.3934597,32.6755905
1,0.3067770,38.2161942
1,0.4358811,34.0291214
1,0.0972653,26.2497177
1,0.4761279,39.0570297
1,0.3834080,34.2683945
1,0.4314561,34.2273788
1,0.5198459,34.2957382
1,0.3261962,48.4407272
1,0.1767121,24.4552536
1,0.3883882,34.2171249
1,0.0360263,30.0298481
1,0.4309635,39.4842911
1,0.1988201,36.7293625
1,0.3511797,35.3074722
1,0.1700948,25.7404251
1,0.3869389,36.0628433
1,0.3646629,34.4290390
1,0.4775591,32.6448288
1,0.4760906,35.2698746
1,0.4341367,33.1575241
1,0.4223298,34.1590042
1,0.3439755,42.8339462
1,0.4484031,36.5687180
1,0.4994203,31.6604385
1,0.4367392,34.6853867
1,0.2743620,38.0076981
1,0.4279476,35.3219910
1,0.4340053,32.8943405
1,0.3549153,35.4988785
1,0.4537515,36.9139328
1,0.3502318,30.1667709
1,0.2537982,45.9920807
1,0.3829742,37.7171707
1,0.0853560,42.9518471
1,0.1593537,28.6286545
1,0.4178190,32.7063522
1,0.3376470,38.1136551
1,0.4684317,33.7727737
1,0.2811122,39.1390610
1,0.4188833,35.5911636
1,0.0509484,46.1254959
1,0.3569892,39.9628067
1,0.4737952,36.5960617
1,0.4285423,34.0188675
1,0.4721536,33.3421097
1,0.1451748,25.4362259
1,0.4981084,33.5232620
1,0.3728919,34.3435898
1,0.4195516,36.0491714
1,0.0781450,38.4110336
1,0.0482124,47.1782455
1,0.3707894,37.6351395
1,0.3116894,28.0886154
1,0.4371198,33.2840042
1,0.3916435,29.8283768
1,0.2652931,37.3582840
1,0.1859514,47.5283661
1,0.1983084,42.7006454
1,0.3687424,35.6116714
1,0.4450305,33.3010941
1,0.4055355,37.0985031
1,0.4236007,34.5315781
1,0.4566985,32.7747116
1,0.3108280,32.2620163
1,0.3541051,35.4852066
1,0.3353586,37.2112961
1,0.3089737,38.7562485
1,0.1637732,29.4968338
1,0.4565732,37.3617020
1,0.3767280,34.3538437
1,0.3498782,41.9794388
1,0.4074371,40.9335251
1,0.2597257,28.7824631
1,0.4638173,38.8519516
1,0.4043549,38.0863113
1,0.4299703,33.7180862
1,0.3137248,41.5822105
1,0.4206243,27.9177017
1,0.3893302,32.6892624
1,0.4161959,31.2776260
1,0.4566474,31.6536026
1,0.1222770,47.9370499
1,0.4997226,33.1917191
1,0.3884116,35.7347183
1,0.3541981,34.6922226
1,0.4647110,33.2327347
1,0.4383284,36.5277023
1,0.4010909,32.2380905
1,0.3427249,35.0887070
1,0.4076229,40.8309860
1,0.4230728,37.0882492
1,0.4041168,35.4031754
1,0.4255372,31.4792862
1,0.4309369,33.3113480
1,0.1673920,23.6554337
1,0.4061839,34.6853867
1,0.0904351,47.8105850
1,0.3817736,36.9857101
1,0.3758318,40.4276657
1,0.0651692,22.3189926
1,0.4108561,32.0329971
1,0.3357712,34.1145706
1,0.3442922,34.4871445
1,0.2560607,31.8415909
1,0.4386111,33.4617386
1,0.1104566,22.6710434
1,0.2000866,41.0326462
1,0.3864310,39.1253891
1,0.1563289,48.4839401
1,0.3609341,37.3172684
1,0.3750224,35.8646011
1,0.3844426,38.4178696
1,0.3832449,36.6131516
1,0.4024717,32.3167038
1,0.4810533,33.4275589
1,0.4231005,36.2952805
1,0.4661208,36.8148117
1,0.4388322,34.3333359
1,0.1649614,44.7514572
1,0.4504974,35.8304214
1,0.4474411,34.1897812
1,0.3535061,42.1947708
1,0.3986701,35.3245621
1,0.4474438,31.0280991
1,0.2397912,36.9891281
1,0.4619733,35.4783707
1,0.3809986,40.8514938
1,0.4016367,41.8632278
1,0.2871351,40.5575485
1,0.1905802,45.1821213
1,0.0624710,20.9891472
1,0.1057158,45.1342697
1,0.3794704,36.0560074
1,0.4202346,31.0759506
1,0.1647296,44.0236740
1,0.1485953,47.2769508
1,0.1742506,45.3626366
1,0.4478845,36.4354172
1,0.4432629,39.0365219
1,0.3831954,31.4416885
1,0.3632598,35.7654800
1,0.4580301,37.1566086
1,0.3463376,32.6345749
1,0.3822040,36.2747726
1,0.0760296,44.6828995
1,0.4055992,35.0340195
1,0.4216425,33.3865433
1,0.4560973,36.1448746
1,0.4268371,33.7215042
1,0.4724935,35.0340195
1,0.3732476,36.2371750
1,0.5244527,32.3850632
1,0.4327295,35.6834488
1,0.4248858,37.5189285
1,0.0966700,47.1311111
1,0.4086162,39.7372208
1,0.3711990,40.7797165
1,0.4429695,32.4226608
1,0.4404106,34.6614609
1,0.3968347,28.4509201
1,0.2648006,37.6898270
1,0.3131262,36.9207687
1,0.4721508,35.5364761
1,0.4038768,32.4329147
1,0.2238327,45.4350662
1,0.4237038,35.7005386
1,0.4247477,35.1502304
1,0.4296294,34.8572159
1,0.4321590,32.2141647
1,0.3330101,35.4271011
1,0.4215549,36.0662613
1,0.3835289,33.4002151
1,0.4232186,36.1312027
1,0.3847165,33.2737503
1,0.3035249,49.4474564
1,0.2465470,44.6557541
1,0.1345444,40.2816658
1,0.0897409,45.0178528
1,0.3862306,40.4823532
1,0.4532640,35.4119644
1,0.4602157,35.1023788
1,0.4404894,32.0842667
1,0.3840613,32.5354538
1,0.2463943,25.5968704
1,0.3301988,39.9593887
1,0.3915386,34.6101913
1,0.4333700,34.0359573
1,0.4350812,38.5443344
1,0.4286628,36.5755539
1,0.3402427,39.9252090
1,0.5048497,32.1834030
1,0.3783483,31.9988174
1,0.3296653,44.1772232
1,0.4438393,34.2923203
1,0.3286009,42.6117783
1,0.4052830,35.4578629
1,0.4220171,34.9280624
1,0.2544919,41.8871536
1,0.4249164,35.8030777
1,0.4773857,39.6927872
1,0.4214588,32.3030319
1,0.1451435,42.5468369
1,0.3846096,34.2991562
1,0.3495988,36.5447922
1,0.0179377,16.1768112
1,0.1084819,40.8344040
1,0.4612083,34.6272812
1,0.4233256,38.9818344
1,0.0518675,41.5385208
1,0.2015057,43.2748642
1,0.3912581,31.6501846
1,0.0997729,43.6542740
1,0.3009210,44.5600510
1,0.3811653,38.7596664
1,0.0420785,41.6086388
1,0.4281348,40.1097794
1,0.3660741,36.4627609
1,0.4909012,31.7493057
1,0.3355881,31.8860245
1,0.4069213,35.5057144
1,0.1471083,37.1344566
1,0.4031665,33.8479691
1,0.4136549,33.7454300
1,0.4033898,35.3621597
1,0.3545410,38.2367020
1,0.0682239,48.6100121
1,0.4888497,39.0273361
1,0.1913688,42.5400009
1,0.1373291,42.2473488
1,0.4096403,31.6194229
1,0.3592220,38.5033188
1,0.2323941,46.5698471
1,0.4563357,32.1731491
1,0.4659726,35.8304214
1,0.4399944,32.5525436
1,0.4842360,26.6222763
1,0.0093078,47.7182999
1,0.3933064,42.5775986
1,0.3564767,28.7414474
1,0.3905531,32.6619186
1,0.1078278,53.2383957
1,0.1383440,41.8222122
1,0.3995187,34.2581406
1,0.3606730,35.6458511
1,0.3972902,33.0754929
1,0.4114341,32.8806686
1,0.3838248,31.3015518
1,-0.0015148,33.9470901
1,0.4185073,33.3967972
1,0.3123519,39.1766586
1,0.4722504,32.2244186
1,0.4100136,37.6317215
1,0.4317220,33.1814651
1,0.4328768,34.8050156
1,0.1111304,44.3071060
1,0.0667663,54.6944809
1,0.3158503,34.4529648
1,0.4360569,34.0564651
1,0.3615640,39.0160141
1,0.3744623,36.0252457
1,0.4436307,33.4036331
1,0.1174284,46.9788094
1,0.1586916,45.1205978
1,0.3943631,35.4476089
1,0.3337803,40.4789352
1,0.3353915,34.2000351
1,0.4222423,36.0149918
1,0.3133907,34.2923203
1,0.3003008,41.5385208
1,0.4600893,31.8450089
1,0.0358327,45.2470627
1,0.1180891,45.6333084
1,0.3879663,34.2513046
1,0.4547944,32.0500870
1,0.4838108,31.2673721
1,0.4721223,35.1570663
1,0.5269478,33.6292191
1,0.2847839,37.0506516
1,0.3598164,28.9977951
1,0.4188513,36.7088547
1,0.2722703,37.6009598
1,0.4157952,34.5828476
1,0.3802784,34.4358749
1,0.4038588,32.2312546
1,0.1687936,48.1899796
1,0.2991302,36.5718193
1,0.5389692,32.1936569
1,0.4200014,36.0525894
1,0.3927877,32.6824265
1,0.4213017,32.5833054
1,0.4170253,33.3250198
1,0.3556678,35.8235855
1,0.3440030,38.6742172
1,0.4323446,35.1433945
1,0.3536332,33.9300003
1,0.2074922,49.5982132
1,0.2149219,38.7699203
1,0.3932336,30.5085678
1,0.4245103,31.8415909
1,0.4473363,33.1165085
1,0.3897937,34.4666367
1,0.2818967,39.6756973
1,0.3410559,39.6586075
1,0.4344643,34.6238632
1,0.3631714,36.6746750
1,0.4227487,36.2611008
1,0.4058148,33.5300980
1,0.4231173,35.6355972
1,0.4022905,33.7625198
1,0.4354156,35.1741562
1,0.1740814,44.9872971
1,0.4264701,32.2961960
1,0.0958730,43.6542740
1,0.4327283,38.9544907
1,0.3042198,32.3918991
1,-0.0174988,34.0051956
1,0.3987351,37.1292648
1,0.1791734,47.1372299
1,0.2335650,41.7606888
1,0.4220138,30.8059311
1,0.4186089,32.9182663
1,0.4459274,33.5676956
1,0.1452508,42.4056282
1,0.3856097,35.1707382
1,0.4402172,32.9045944
1,0.4855012,31.3562393
1,0.3871098,37.4027176
1,0.2128162,23.0504532
1,0.4042058,36.0423355
1,0.2145293,41.2001266
1,0.3242750,35.0169296
1,0.5124952,32.7131882
1,0.4240445,39.2245102
1,0.4023887,35.1570663
1,0.3632266,32.4910202
1,0.4063444,38.8109360
1,0.4950595,31.0383530
1,0.4295298,38.1888504
1,0.4814328,31.6330948
1,0.2359688,40.2909470
1,0.3997511,34.4871445
1,0.4310635,36.2952805
1,0.3751136,39.0331039
1,0.3928266,38.2640610
1,0.4461806,36.2986984
1,0.0343393,51.8370132
1,0.3905416,33.5916214
1,0.4716577,34.4195747
1,0.4175148,35.0852890
1,0.3451830,28.8884201
1,0.4274323,32.6755905
1,0.3793052,35.9910660
1,0.3310583,41.6923294
1,0.3671909,32.1902390
1,0.3542750,36.4456711
1,0.4386856,35.5740738
1,0.3948084,35.1433945
1,0.3664896,38.6673813
1,0.1441783,42.3827744
1,0.3963188,35.1057968
1,0.3619720,34.2923203
1,0.3458088,37.9530106
1,0.2173323,43.0082626
1,0.3472392,36.0560074
1,0.4547149,34.7195663
1,0.4670873,33.3831253
1,0.4174652,32.0774307
1,0.4198522,33.1917191
1,0.2981468,34.3523293
1,0.4182831,32.5627975
1,0.0643305,46.2587967
1,0.3108837,42.6015244
1,0.4037611,35.5945816
1,0.4475596,37.7786942
1,0.2819344,23.6588516
1,0.3730753,26.2592373
1,0.3978423,32.0432510
1,0.3843951,31.3220596
1,0.4311063,37.4471512
1,0.4660484,32.0876846
1,0.3746374,37.5052567
1,0.4909626,36.8284836
1,0.4373004,35.4817886
1,0.3755479,35.0852890
1,0.3787059,36.7737961
1,0.0528012,37.2693901
1,0.3287257,46.3715897
1,0.3905085,35.0100937
1,0.5155909,32.2893600
1,0.3687710,38.6844711
1,0.3920887,36.6765366
1,0.4364935,31.6570206
1,0.3513408,33.1917191
1,0.3337593,36.7821121
1,0.3578724,32.8772507
1,0.4242350,41.1522751
1,0.4132937,33.8684769
1,0.4901602,33.1472702
1,0.3738416,40.0824356
1,0.4017369,32.9182663
1,0.0849795,41.4684525
1,0.4878932,33.8889847
1,0.3910552,37.1013527
1,0.3587420,34.1111526
1,0.1290607,44.4199142
1,0.0178227,38.8006821
1,0.4790741,33.0173645
1,0.4255845,38.4486313
1,0.3669768,34.9554062
1,0.4814141,33.5154228
1,0.4534428,33.5984573
1,0.0216292,46.7373276
1,0.4415926,32.3167038
1,0.3640495,35.3450699
1,0.0397288,40.2054825
1,0.4198918,38.5443344
1,0.4852539,31.1101303
1,0.4417641,35.3279800
1,0.4293335,33.3352737
1,0.3597248,36.0901871
1,0.1425231,49.8067093
1,0.4063067,33.5916214
1,0.3281632,35.7107925
1,0.4840076,34.0120316
1,0.3873595,37.3172684
1,0.2321467,43.3227158
1,0.3475727,35.5433121
1,0.4161521,35.5945816
1,0.3853646,31.5920792
1,0.4471579,33.8172073
1,-0.0126582,32.9832077
1,0.4594942,35.1092148
1,0.2204226,39.3578262
1,0.4405224,33.5198441
1,0.4074047,38.0008621
1,0.3978338,36.3260422
1,0.1495889,36.4490891
1,0.2839670,38.7220688
1,0.3902244,38.5033188
1,0.4229608,38.1273270
1,0.1450969,46.1118240
1,0.1221893,34.9451523
1,0.3949030,32.3303757
1,0.3536961,41.5043411
1,0.2602219,41.8871536
1,0.4935778,35.4168472
1,0.4308572,33.4036331
1,0.3886226,35.1092148
1,0.1183056,24.9645309
1,0.4418668,33.8753128
1,0.2727663,28.9875412
1,0.1465286,42.8991814
1,0.4468261,32.0261612
1,0.4161177,33.5437698
1,0.1646201,49.9777641
1,0.0812682,50.7329941
1,0.2362749,42.8168564
1,0.3744633,45.1616135
1,0.1278693,42.0307083
1,0.4622942,34.1316605
1,-0.0000761,47.4825249
1,0.3883535,33.2703323
1,0.4373480,32.8909225
1,0.4296780,37.9945679
1,0.2927975,25.4738235
1,0.3989420,34.6306992
1,0.3632089,37.2591629
1,0.3415113,34.6272812
1,0.3872233,38.2879868
1,0.2267228,44.2934341
1,0.3314719,35.2493668
1,0.1557603,42.8954697
1,0.0756984,45.7461014
1,0.3387969,29.5651932
1,0.4815126,39.8329239
1,0.4142894,32.5839996
1,0.2354071,38.6537094
1,0.5170460,34.4939804
1,0.4049886,34.2615585
1,0.4290866,33.2634964
1,0.4373734,31.7253799
1,0.2057775,25.3952103
1,0.3795573,33.8274612
1,0.3553949,34.4598007
1,0.4705501,36.3704758
1,0.4745811,32.9832077
1,0.4895103,38.5921860
1,0.3076994,37.4471512
1,0.0255493,37.6932449
1,0.4123281,36.8787842
1,0.4110737,34.1111526
1,0.3952230,36.7464523
1,0.2128244,42.5810165
1,0.4171114,37.9940262
1,0.4450282,34.2342148
1,0.3877361,43.3808365
1,0.5722696,28.1535568
1,0.1125106,51.5362320
1,0.4574805,33.4378128
1,0.4386103,36.8148117
1,0.3632611,36.4969406
